country_code,level1_en,level2_en,level3_en,level1_vi,level2_vi,level3_vi
VN,Binh Phuoc,Phuoc Long Town,Phuoc Binh Ward,Bình Phước,Thị xã Phước Long,Phường Phước Bình
VN,Binh Phuoc,Phuoc Long Town,Long Phuoc Ward,Bình Phước,Thị xã Phước Long,Phường Long Phước
VN,Binh Phuoc,Phuoc Long Town,Son Giang Ward,Bình Phước,Thị xã Phước Long,Phường Sơn Giang
VN,Binh Phuoc,Phuoc Long Town,Long Giang Ward,Bình Phước,Thị xã Phước Long,Xã Long Giang
VN,Binh Phuoc,Phuoc Long Town,Phuoc Tin Ward,Bình Phước,Thị xã Phước Long,Xã Phước Tín
VN,Phu Tho,Phu Tho Town,Hung Vuong Ward,Phú Thọ,Thị xã Phú Thọ,Phường Hùng Vương
VN,Phu Tho,Phu Tho Town,Phong Chau Ward,Phú Thọ,Thị xã Phú Thọ,Phường Phong Châu
VN,Phu Tho,Phu Tho Town,Au Co Ward,Phú Thọ,Thị xã Phú Thọ,Phường Âu Cơ
VN,Phu Tho,Phu Tho Town,Ha Loc Ward,Phú Thọ,Thị xã Phú Thọ,Xã Hà Lộc
VN,Phu Tho,Phu Tho Town,Phu Ho Ward,Phú Thọ,Thị xã Phú Thọ,Xã Phú Hộ
VN,Phu Tho,Phu Tho Town,Van Lung Ward,Phú Thọ,Thị xã Phú Thọ,Xã Văn Lung
VN,Phu Tho,Phu Tho Town,Thanh Minh Ward,Phú Thọ,Thị xã Phú Thọ,Xã Thanh Minh
VN,Phu Tho,Phu Tho Town,Ha Thach Ward,Phú Thọ,Thị xã Phú Thọ,Xã Hà Thạch
VN,Phu Tho,Phu Tho Town,Thanh Vinh Ward,Phú Thọ,Thị xã Phú Thọ,Phường Thanh Vinh
VN,Ba Ria - Vung Tau,Phu My Town,Phu My Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Phường Phú Mỹ
VN,Ba Ria - Vung Tau,Phu My Town,Tan Hoa Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Xã Tân Hòa
VN,Ba Ria - Vung Tau,Phu My Town,Tan Hai Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Xã Tân Hải
VN,Ba Ria - Vung Tau,Phu My Town,Phuoc Hoa Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Phường Phước Hòa
VN,Ba Ria - Vung Tau,Phu My Town,Tan Phuoc Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Phường Tân Phước
VN,Ba Ria - Vung Tau,Phu My Town,My Xuan Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Phường Mỹ Xuân
VN,Ba Ria - Vung Tau,Phu My Town,Song Xoai Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Xã Sông Xoài
VN,Ba Ria - Vung Tau,Phu My Town,Hac Dich Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Phường Hắc Dịch
VN,Ba Ria - Vung Tau,Phu My Town,Chau Pha Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Xã Châu Pha
VN,Ba Ria - Vung Tau,Phu My Town,Toc Tien Ward,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Xã Tóc Tiên
VN,Khanh Hoa,Ninh Hoa Town,Ninh Hiep Ward,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Hiệp
VN,Khanh Hoa,Ninh Hoa Town,Ninh Son Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Sơn
VN,Khanh Hoa,Ninh Hoa Town,Ninh Tay Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Tây
VN,Khanh Hoa,Ninh Hoa Town,Ninh Thuong Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Thượng
VN,Khanh Hoa,Ninh Hoa Town,Ninh An Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh An
VN,Khanh Hoa,Ninh Hoa Town,Ninh Hai Ward,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Hải
VN,Khanh Hoa,Ninh Hoa Town,Ninh Tho Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Thọ
VN,Khanh Hoa,Ninh Hoa Town,Ninh Trung Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Trung
VN,Khanh Hoa,Ninh Hoa Town,Ninh Sim Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Sim
VN,Khanh Hoa,Ninh Hoa Town,Ninh Xuan Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Xuân
VN,Khanh Hoa,Ninh Hoa Town,Ninh Than Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Thân
VN,Khanh Hoa,Ninh Hoa Town,Ninh Diem Ward,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Diêm
VN,Khanh Hoa,Ninh Hoa Town,Ninh Dong Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Đông
VN,Khanh Hoa,Ninh Hoa Town,Ninh Thuy Ward,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Thủy
VN,Khanh Hoa,Ninh Hoa Town,Ninh Da Ward,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Đa
VN,Khanh Hoa,Ninh Hoa Town,Ninh Phung Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Phụng
VN,Khanh Hoa,Ninh Hoa Town,Ninh Binh Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Bình
VN,Khanh Hoa,Ninh Hoa Town,Ninh Phuoc Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Phước
VN,Khanh Hoa,Ninh Hoa Town,Ninh Phu Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Phú
VN,Khanh Hoa,Ninh Hoa Town,Ninh Tan Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Tân
VN,Khanh Hoa,Ninh Hoa Town,Ninh Quang Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Quang
VN,Khanh Hoa,Ninh Hoa Town,Ninh Giang Ward,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Giang
VN,Khanh Hoa,Ninh Hoa Town,Ninh Ha Ward,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Hà
VN,Khanh Hoa,Ninh Hoa Town,Ninh Hung Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Hưng
VN,Khanh Hoa,Ninh Hoa Town,Ninh Loc Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Lộc
VN,Khanh Hoa,Ninh Hoa Town,Ninh Ich Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Ích
VN,Khanh Hoa,Ninh Hoa Town,Ninh Van Ward,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Vân
VN,Soc Trang,Nga Nam Town,Ward 1,Sóc Trăng,Thị xã Ngã Năm,Phường 01
VN,Soc Trang,Nga Nam Town,Ward 2,Sóc Trăng,Thị xã Ngã Năm,Phường 2
VN,Soc Trang,Nga Nam Town,Vinh Quoi Ward,Sóc Trăng,Thị xã Ngã Năm,Xã Vĩnh Quới
VN,Soc Trang,Nga Nam Town,Tan Long Ward,Sóc Trăng,Thị xã Ngã Năm,Xã Tân Long
VN,Soc Trang,Nga Nam Town,Long Binh Ward,Sóc Trăng,Thị xã Ngã Năm,Xã Long Bình
VN,Soc Trang,Nga Nam Town,Ward 3,Sóc Trăng,Thị xã Ngã Năm,Phường 3
VN,Soc Trang,Nga Nam Town,My Binh Ward,Sóc Trăng,Thị xã Ngã Năm,Xã Mỹ Bình
VN,Soc Trang,Nga Nam Town,My Quoi Ward,Sóc Trăng,Thị xã Ngã Năm,Xã Mỹ Quới
VN,Yen Bai,Nghia Lo Town,Pu Trang Ward,Yên Bái,Thị xã Nghĩa Lộ,Phường Pú Trạng
VN,Yen Bai,Nghia Lo Town,Trung Tam Ward,Yên Bái,Thị xã Nghĩa Lộ,Phường Trung Tâm
VN,Yen Bai,Nghia Lo Town,Tan An Ward,Yên Bái,Thị xã Nghĩa Lộ,Phường Tân An
VN,Yen Bai,Nghia Lo Town,Cau Thia Ward,Yên Bái,Thị xã Nghĩa Lộ,Phường Cầu Thia
VN,Yen Bai,Nghia Lo Town,Nghia Loi Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Nghĩa Lợi
VN,Yen Bai,Nghia Lo Town,Nghia Phuc Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Nghĩa Phúc
VN,Yen Bai,Nghia Lo Town,Nghia An Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Nghĩa An
VN,Yen Bai,Nghia Lo Town,Nghia Lo Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Nghĩa Lộ
VN,Yen Bai,Nghia Lo Town,Son A Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Sơn A
VN,Yen Bai,Nghia Lo Town,Phu Nham Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Phù Nham
VN,Yen Bai,Nghia Lo Town,Thanh Luong Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Thanh Lương
VN,Yen Bai,Nghia Lo Town,Hanh Son Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Hạnh Sơn
VN,Yen Bai,Nghia Lo Town,Phuc Son Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Phúc Sơn
VN,Yen Bai,Nghia Lo Town,Thach Luong Ward,Yên Bái,Thị xã Nghĩa Lộ,Xã Thạch Lương
VN,Thanh Hoa,Nghi Son Town,Hai Hoa Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Hải Hòa
VN,Thanh Hoa,Nghi Son Town,Hai Chau Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Hải Châu
VN,Thanh Hoa,Nghi Son Town,Thanh Thuy Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Thanh Thủy
VN,Thanh Hoa,Nghi Son Town,Thanh Son Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Thanh Sơn
VN,Thanh Hoa,Nghi Son Town,Hai Ninh Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Hải Ninh
VN,Thanh Hoa,Nghi Son Town,Anh Son Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Anh Sơn
VN,Thanh Hoa,Nghi Son Town,Ngoc Linh Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Ngọc Lĩnh
VN,Thanh Hoa,Nghi Son Town,Hai An Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Hải An
VN,Thanh Hoa,Nghi Son Town,Cac Son Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Các Sơn
VN,Thanh Hoa,Nghi Son Town,Tan Dan Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Tân Dân
VN,Thanh Hoa,Nghi Son Town,Hai Linh Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Hải Lĩnh
VN,Thanh Hoa,Nghi Son Town,Dinh Hai Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Định Hải
VN,Thanh Hoa,Nghi Son Town,Phu Son Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Phú Sơn
VN,Thanh Hoa,Nghi Son Town,Ninh Hai Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Ninh Hải
VN,Thanh Hoa,Nghi Son Town,Nguyen Binh Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Nguyên Bình
VN,Thanh Hoa,Nghi Son Town,Hai Nhan Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Hải Nhân
VN,Thanh Hoa,Nghi Son Town,Binh Minh Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Bình Minh
VN,Thanh Hoa,Nghi Son Town,Hai Thanh Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Hải Thanh
VN,Thanh Hoa,Nghi Son Town,Phu Lam Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Phú Lâm
VN,Thanh Hoa,Nghi Son Town,Xuan Lam Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Xuân Lâm
VN,Thanh Hoa,Nghi Son Town,Truc Lam Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Trúc Lâm
VN,Thanh Hoa,Nghi Son Town,Hai Binh Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Hải Bình
VN,Thanh Hoa,Nghi Son Town,Tan Truong Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Tân Trường
VN,Thanh Hoa,Nghi Son Town,Tung Lam Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Tùng Lâm
VN,Thanh Hoa,Nghi Son Town,Tinh Hai Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Tĩnh Hải
VN,Thanh Hoa,Nghi Son Town,Mai Lam Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Mai Lâm
VN,Thanh Hoa,Nghi Son Town,Truong Lam Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Trường Lâm
VN,Thanh Hoa,Nghi Son Town,Hai Yen Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Hải Yến
VN,Thanh Hoa,Nghi Son Town,Hai Thuong Ward,Thanh Hóa,Thị xã Nghi Sơn,Phường Hải Thượng
VN,Thanh Hoa,Nghi Son Town,Nghi Son Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Nghi Sơn
VN,Thanh Hoa,Nghi Son Town,Hai Ha Ward,Thanh Hóa,Thị xã Nghi Sơn,Xã Hải Hà
VN,Hung Yen,My Hao Town,Ban Yen Nhan Ward,Hưng Yên,Thị xã Mỹ Hào,Phường Bần Yên Nhân
VN,Hung Yen,My Hao Town,Phan Dinh Phung Ward,Hưng Yên,Thị xã Mỹ Hào,Phường Phan Đình Phùng
VN,Hung Yen,My Hao Town,Cam Xa Ward,Hưng Yên,Thị xã Mỹ Hào,Xã Cẩm Xá
VN,Hung Yen,My Hao Town,Duong Quang Ward,Hưng Yên,Thị xã Mỹ Hào,Xã Dương Quang
VN,Hung Yen,My Hao Town,Hoa Phong Ward,Hưng Yên,Thị xã Mỹ Hào,Xã Hòa Phong
VN,Hung Yen,My Hao Town,Nhan Hoa Ward,Hưng Yên,Thị xã Mỹ Hào,Phường Nhân Hòa
VN,Hung Yen,My Hao Town,Di Su Ward,Hưng Yên,Thị xã Mỹ Hào,Phường Dị Sử
VN,Hung Yen,My Hao Town,Bach Sam Ward,Hưng Yên,Thị xã Mỹ Hào,Phường Bạch Sam
VN,Hung Yen,My Hao Town,Minh Duc Ward,Hưng Yên,Thị xã Mỹ Hào,Phường Minh Đức
VN,Hung Yen,My Hao Town,Phung Chi Kien Ward,Hưng Yên,Thị xã Mỹ Hào,Phường Phùng Chí Kiên
VN,Hung Yen,My Hao Town,Xuan Duc Ward,Hưng Yên,Thị xã Mỹ Hào,Xã Xuân Dục
VN,Hung Yen,My Hao Town,Ngoc Lam Ward,Hưng Yên,Thị xã Mỹ Hào,Xã Ngọc Lâm
VN,Hung Yen,My Hao Town,Hung Long Ward,Hưng Yên,Thị xã Mỹ Hào,Xã Hưng Long
VN,Dien Bien,Xa Muong Lay Town,Song Da Ward,Điện Biên,Thị Xã Mường Lay,Phường Sông Đà
VN,Dien Bien,Xa Muong Lay Town,Na Lay Ward,Điện Biên,Thị Xã Mường Lay,Phường Na Lay
VN,Dien Bien,Xa Muong Lay Town,Lay Nua Ward,Điện Biên,Thị Xã Mường Lay,Xã Lay Nưa
VN,Hau Giang,Long My Town,Thuan An Ward,Hậu Giang,Thị xã Long Mỹ,Phường Thuận An
VN,Hau Giang,Long My Town,Tra Long Ward,Hậu Giang,Thị xã Long Mỹ,Phường Trà Lồng
VN,Hau Giang,Long My Town,Binh Thanh Ward,Hậu Giang,Thị xã Long Mỹ,Phường Bình Thạnh
VN,Hau Giang,Long My Town,Long Binh Ward,Hậu Giang,Thị xã Long Mỹ,Xã Long Bình
VN,Hau Giang,Long My Town,Vinh Tuong Ward,Hậu Giang,Thị xã Long Mỹ,Phường Vĩnh Tường
VN,Hau Giang,Long My Town,Long Tri Ward,Hậu Giang,Thị xã Long Mỹ,Xã Long Trị
VN,Hau Giang,Long My Town,Long Tri A Ward,Hậu Giang,Thị xã Long Mỹ,Xã Long Trị A
VN,Hau Giang,Long My Town,Long Phu Ward,Hậu Giang,Thị xã Long Mỹ,Xã Long Phú
VN,Hau Giang,Long My Town,Tan Phu Ward,Hậu Giang,Thị xã Long Mỹ,Xã Tân Phú
VN,Binh Thuan,La Gi Town,Phuoc Hoi Ward,Bình Thuận,Thị xã La Gi,Phường Phước Hội
VN,Binh Thuan,La Gi Town,Phuoc Loc Ward,Bình Thuận,Thị xã La Gi,Phường Phước Lộc
VN,Binh Thuan,La Gi Town,Tan Thien Ward,Bình Thuận,Thị xã La Gi,Phường Tân Thiện
VN,Binh Thuan,La Gi Town,Tan An Ward,Bình Thuận,Thị xã La Gi,Phường Tân An
VN,Binh Thuan,La Gi Town,Binh Tan Ward,Bình Thuận,Thị xã La Gi,Phường Bình Tân
VN,Binh Thuan,La Gi Town,Tan Hai Ward,Bình Thuận,Thị xã La Gi,Xã Tân Hải
VN,Binh Thuan,La Gi Town,Tan Tien Ward,Bình Thuận,Thị xã La Gi,Xã Tân Tiến
VN,Binh Thuan,La Gi Town,Tan Binh Ward,Bình Thuận,Thị xã La Gi,Xã Tân Bình
VN,Binh Thuan,La Gi Town,Tan Phuoc Ward,Bình Thuận,Thị xã La Gi,Xã Tân Phước
VN,Ha Tinh,Ky Anh Town,Hung Tri Ward,Hà Tĩnh,Thị xã Kỳ Anh,Phường Hưng Trí
VN,Ha Tinh,Ky Anh Town,Ky Ninh Ward,Hà Tĩnh,Thị xã Kỳ Anh,Xã Kỳ Ninh
VN,Ha Tinh,Ky Anh Town,Ky Loi Ward,Hà Tĩnh,Thị xã Kỳ Anh,Xã Kỳ Lợi
VN,Ha Tinh,Ky Anh Town,Ky Ha Ward,Hà Tĩnh,Thị xã Kỳ Anh,Xã Kỳ Hà
VN,Ha Tinh,Ky Anh Town,Ky Trinh Ward,Hà Tĩnh,Thị xã Kỳ Anh,Phường Kỳ Trinh
VN,Ha Tinh,Ky Anh Town,Ky Thinh Ward,Hà Tĩnh,Thị xã Kỳ Anh,Phường Kỳ Thịnh
VN,Ha Tinh,Ky Anh Town,Ky Hoa Ward,Hà Tĩnh,Thị xã Kỳ Anh,Xã Kỳ Hoa
VN,Ha Tinh,Ky Anh Town,Ky Phuong Ward,Hà Tĩnh,Thị xã Kỳ Anh,Phường Kỳ Phương
VN,Ha Tinh,Ky Anh Town,Ky Long Ward,Hà Tĩnh,Thị xã Kỳ Anh,Phường Kỳ Long
VN,Ha Tinh,Ky Anh Town,Ky Lien Ward,Hà Tĩnh,Thị xã Kỳ Anh,Phường Kỳ Liên
VN,Ha Tinh,Ky Anh Town,Ky Nam Ward,Hà Tĩnh,Thị xã Kỳ Anh,Xã Kỳ Nam
VN,Long An,Kien Tuong Town,Ward 1,Long An,Thị xã Kiến Tường,Phường 01
VN,Long An,Kien Tuong Town,Ward 2,Long An,Thị xã Kiến Tường,Phường 02
VN,Long An,Kien Tuong Town,Thanh Tri Ward,Long An,Thị xã Kiến Tường,Xã Thạnh Trị
VN,Long An,Kien Tuong Town,Binh Hiep Ward,Long An,Thị xã Kiến Tường,Xã Bình Hiệp
VN,Long An,Kien Tuong Town,Binh Tan Ward,Long An,Thị xã Kiến Tường,Xã Bình Tân
VN,Long An,Kien Tuong Town,Tuyen Thanh Ward,Long An,Thị xã Kiến Tường,Xã Tuyên Thạnh
VN,Long An,Kien Tuong Town,Ward 3,Long An,Thị xã Kiến Tường,Phường 03
VN,Long An,Kien Tuong Town,Thanh Hung Ward,Long An,Thị xã Kiến Tường,Xã Thạnh Hưng
VN,Hai Duong,Kinh Mon Town,An Luu Ward,Hải Dương,Thị xã Kinh Môn,Phường An Lưu
VN,Hai Duong,Kinh Mon Town,Bach Dang Ward,Hải Dương,Thị xã Kinh Môn,Xã Bạch Đằng
VN,Hai Duong,Kinh Mon Town,That Hung Ward,Hải Dương,Thị xã Kinh Môn,Phường Thất Hùng
VN,Hai Duong,Kinh Mon Town,Le Ninh Ward,Hải Dương,Thị xã Kinh Môn,Xã Lê Ninh
VN,Hai Duong,Kinh Mon Town,Hoanh Son Ward,Hải Dương,Thị xã Kinh Môn,Xã Hòanh Sơn
VN,Hai Duong,Kinh Mon Town,Pham Thai Ward,Hải Dương,Thị xã Kinh Môn,Phường Phạm Thái
VN,Hai Duong,Kinh Mon Town,Duy Tan Ward,Hải Dương,Thị xã Kinh Môn,Phường Duy Tân
VN,Hai Duong,Kinh Mon Town,Tan Dan Ward,Hải Dương,Thị xã Kinh Môn,Phường Tân Dân
VN,Hai Duong,Kinh Mon Town,Minh Tan Ward,Hải Dương,Thị xã Kinh Môn,Phường Minh Tân
VN,Hai Duong,Kinh Mon Town,Quang Thanh Ward,Hải Dương,Thị xã Kinh Môn,Xã Quang Thành
VN,Hai Duong,Kinh Mon Town,Hiep Hoa Ward,Hải Dương,Thị xã Kinh Môn,Xã Hiệp Hòa
VN,Hai Duong,Kinh Mon Town,Phu Thu Ward,Hải Dương,Thị xã Kinh Môn,Phường Phú Thứ
VN,Hai Duong,Kinh Mon Town,Thang Long Ward,Hải Dương,Thị xã Kinh Môn,Xã Thăng Long
VN,Hai Duong,Kinh Mon Town,Lac Long Ward,Hải Dương,Thị xã Kinh Môn,Xã Lạc Long
VN,Hai Duong,Kinh Mon Town,An Sinh Ward,Hải Dương,Thị xã Kinh Môn,Phường An Sinh
VN,Hai Duong,Kinh Mon Town,Hiep Son Ward,Hải Dương,Thị xã Kinh Môn,Phường Hiệp Sơn
VN,Hai Duong,Kinh Mon Town,Thuong Quan Ward,Hải Dương,Thị xã Kinh Môn,Xã Thượng Quận
VN,Hai Duong,Kinh Mon Town,An Phu Ward,Hải Dương,Thị xã Kinh Môn,Phường An Phụ
VN,Hai Duong,Kinh Mon Town,Hiep An Ward,Hải Dương,Thị xã Kinh Môn,Phường Hiệp An
VN,Hai Duong,Kinh Mon Town,Long Xuyen Ward,Hải Dương,Thị xã Kinh Môn,Phường Long Xuyên
VN,Hai Duong,Kinh Mon Town,Thai Thinh Ward,Hải Dương,Thị xã Kinh Môn,Phường Thái Thịnh
VN,Hai Duong,Kinh Mon Town,Hien Thanh Ward,Hải Dương,Thị xã Kinh Môn,Phường Hiến Thành
VN,Hai Duong,Kinh Mon Town,Minh Hoa Ward,Hải Dương,Thị xã Kinh Môn,Xã Minh Hòa
VN,Ha Tinh,Hong Linh Town,Bac Hong Ward,Hà Tĩnh,Thị xã Hồng Lĩnh,Phường Bắc Hồng
VN,Ha Tinh,Hong Linh Town,Nam Hong Ward,Hà Tĩnh,Thị xã Hồng Lĩnh,Phường Nam Hồng
VN,Ha Tinh,Hong Linh Town,Trung Luong Ward,Hà Tĩnh,Thị xã Hồng Lĩnh,Phường Trung Lương
VN,Ha Tinh,Hong Linh Town,Duc Thuan Ward,Hà Tĩnh,Thị xã Hồng Lĩnh,Phường Đức Thuận
VN,Ha Tinh,Hong Linh Town,Dau Lieu Ward,Hà Tĩnh,Thị xã Hồng Lĩnh,Phường Đậu Liêu
VN,Ha Tinh,Hong Linh Town,Thuan Loc Ward,Hà Tĩnh,Thị xã Hồng Lĩnh,Xã Thuận Lộc
VN,Thua Thien Hue,Huong Tra Town,Tu Ha Ward,Thừa Thiên Huế,Thị xã Hương Trà,Phường Tứ Hạ
VN,Thua Thien Hue,Huong Tra Town,Huong Toan Ward,Thừa Thiên Huế,Thị xã Hương Trà,Xã Hương Toàn
VN,Thua Thien Hue,Huong Tra Town,Huong Van Ward,Thừa Thiên Huế,Thị xã Hương Trà,Phường Hương Vân
VN,Thua Thien Hue,Huong Tra Town,Huong Van Ward,Thừa Thiên Huế,Thị xã Hương Trà,Phường Hương Văn
VN,Thua Thien Hue,Huong Tra Town,Huong Xuan Ward,Thừa Thiên Huế,Thị xã Hương Trà,Phường Hương Xuân
VN,Thua Thien Hue,Huong Tra Town,Huong Chu Ward,Thừa Thiên Huế,Thị xã Hương Trà,Phường Hương Chữ
VN,Thua Thien Hue,Huong Tra Town,Huong Binh Ward,Thừa Thiên Huế,Thị xã Hương Trà,Xã Hương Bình
VN,Thua Thien Hue,Huong Tra Town,Binh Tien Ward,Thừa Thiên Huế,Thị xã Hương Trà,Xã Bình Tiến
VN,Thua Thien Hue,Huong Tra Town,Binh Thanh Ward,Thừa Thiên Huế,Thị xã Hương Trà,Xã Bình Thành
VN,Thua Thien Hue,Huong Thuy Town,Phu Bai Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Phường Phú Bài
VN,Thua Thien Hue,Huong Thuy Town,Thuy Thanh Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Xã Thủy Thanh
VN,Thua Thien Hue,Huong Thuy Town,Thuy Duong Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Phường Thủy Dương
VN,Thua Thien Hue,Huong Thuy Town,Thuy Phuong Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Phường Thủy Phương
VN,Thua Thien Hue,Huong Thuy Town,Thuy Chau Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Phường Thủy Châu
VN,Thua Thien Hue,Huong Thuy Town,Thuy Luong Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Phường Thủy Lương
VN,Thua Thien Hue,Huong Thuy Town,Thuy Tan Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Xã Thủy Tân
VN,Thua Thien Hue,Huong Thuy Town,Thuy Phu Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Xã Thủy Phù
VN,Thua Thien Hue,Huong Thuy Town,Phu Son Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Xã Phú Sơn
VN,Thua Thien Hue,Huong Thuy Town,Duong Hoa Ward,Thừa Thiên Huế,Thị xã Hương Thủy,Xã Dương Hòa
VN,Tay Ninh,Hoa Thanh Town,Long Hoa Ward,Tây Ninh,Thị xã Hòa Thành,Phường Long Hoa
VN,Tay Ninh,Hoa Thanh Town,Hiep Tan Ward,Tây Ninh,Thị xã Hòa Thành,Phường Hiệp Tân
VN,Tay Ninh,Hoa Thanh Town,Long Thanh Bac Ward,Tây Ninh,Thị xã Hòa Thành,Phường Long Thành Bắc
VN,Tay Ninh,Hoa Thanh Town,Truong Hoa Ward,Tây Ninh,Thị xã Hòa Thành,Xã Trường Hòa
VN,Tay Ninh,Hoa Thanh Town,Truong Dong Ward,Tây Ninh,Thị xã Hòa Thành,Xã Trường Đông
VN,Tay Ninh,Hoa Thanh Town,Long Thanh Trung Ward,Tây Ninh,Thị xã Hòa Thành,Phường Long Thành Trung
VN,Tay Ninh,Hoa Thanh Town,Truong Tay Ward,Tây Ninh,Thị xã Hòa Thành,Xã Trường Tây
VN,Tay Ninh,Hoa Thanh Town,Long Thanh Nam Ward,Tây Ninh,Thị xã Hòa Thành,Xã Long Thành Nam
VN,Nghe An,Hoang Mai Town,Quynh Vinh Ward,Nghệ An,Thị xã Hoàng Mai,Xã Quỳnh Vinh
VN,Nghe An,Hoang Mai Town,Quynh Loc Ward,Nghệ An,Thị xã Hoàng Mai,Xã Quỳnh Lộc
VN,Nghe An,Hoang Mai Town,Quynh Thien Ward,Nghệ An,Thị xã Hoàng Mai,Phường Quỳnh Thiện
VN,Nghe An,Hoang Mai Town,Quynh Lap Ward,Nghệ An,Thị xã Hoàng Mai,Xã Quỳnh Lập
